id,shortDescription,description,categories,gender,imageUrl,brandName,seasonCode,materials,colors,path
20103099,Tansy wide-leg trousers,"Tansy wide-leg trousers from The Frankie Shop featuring camel brown, virgin wool blend, pleat detailing, wide leg, concealed front fastening, two side slash pockets and rear welt pocket.","Women, Clothing, Pants, Wide-Leg Pants",Woman,https://cdn-images.farfetch-contents.com/20/10/30/99/20103099_51182448_54.jpg,The Frankie Shop,AW23,"Virgin Wool, Polyester","Neutrals, CAMEL",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/trousers_images/20103099.jpg
19792639,organic-cotton wide-leg trousers,"organic-cotton wide-leg trousers from AGOLDE featuring white, organic cotton, front button and zip fastening, classic five pockets, belt loops and wide leg.","Women, Clothing, Pants, Wide-Leg Pants",Woman,https://cdn-images.farfetch-contents.com/19/79/26/39/19792639_44384082_54.jpg,AGOLDE,AW23,Organic Cotton,"White, MILKSHAKE WHITE - MILKSHAKE WHITE",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/trousers_images/19792639.jpg
20153379,high-waisted wool-cotton palazzo pants,"high-waisted wool-cotton palazzo pants from ACNE STUDIOS featuring jet black, wool-cotton blend, palazzo design, pleat detailing, high-waisted, belt loops, concealed front fastening, two side slash pockets, two rear welt pockets and wide leg.","Women, Clothing, Pants, Wide-Leg Pants, High Waisted Pants",Woman,https://cdn-images.farfetch-contents.com/20/15/33/79/20153379_50925830_54.jpg,Acne Studios,AW23,"Viscose, Wool, Cotton","Black, 900-BLACK",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/trousers_images/20153379.jpg
18953539,Rey logo-print wide-leg trousers,"Rey logo-print wide-leg trousers from The Attico featuring white/black, cotton blend, all-over logo print, high-waisted, wide leg, elasticated ankles, concealed front fastening and slip pockets to the sides.","Women, Clothing, Pants, High Waisted Pants",Woman,https://cdn-images.farfetch-contents.com/18/95/35/39/18953539_42498200_54.jpg,The Attico,SS23,"Cotton, Polyester, Cotton","White, WHITEBLACK",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/trousers_images/18953539.jpg
16858874,two-tone graphic-print leggings,"Black two-tone graphic-print leggings from TOTEME featuring monogram print, high-waisted, skinny cut and stretch-design. POSITIVELY CONSCIOUS: At least 50% of the main material of this product meets our conscious criteria. For example, it's either organic, recycled, upcycled or independently recognised as being better for the environment (such as linen, ramie, TENCEL™ etc.)..","Women, Clothing, Pants, Leggings",Woman,https://cdn-images.farfetch-contents.com/16/85/88/74/16858874_33501660_54.jpg,TOTEME,AW23,"Synthetic->Recycled Nylon, Spandex/Elastane","Black, 925 BLACK MONOGRAM",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/trousers_images/16858874.jpg
17055861,wide-leg twill trousers,"Light blue wide-leg twill trousers from MATERIEL featuring twill weave, high waist, wide leg, dart detailing, side zip fastening, two side slit pockets and wide leg.","Women, Clothing, Pants, High Waisted Pants, Wide-Leg Pants",Woman,https://cdn-images.farfetch-contents.com/17/05/58/61/17055861_37841277_54.jpg,Materiel,AW23,Polyester,"Blue, LIGHT BLUE",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/trousers_images/17055861.jpg
20121137,cut-out virgin wool trousers,"cut-out virgin wool trousers from ALEKSANDRE AKHALKATSISHVILI featuring camel brown, virgin wool, cut-out detailing, high waist, front zip fastening, seam detailing, cotton lining and wide leg.","Women, Clothing, Pants, Wide-Leg Pants",Woman,https://cdn-images.farfetch-contents.com/20/12/11/37/20121137_51015706_54.jpg,Aleksandre Akhalkatsishvili,AW23,"Virgin Wool, Cotton","Brown, CAMEL",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/trousers_images/20121137.jpg
20248726,logo-print palazzo trousers ,"logo-print palazzo trousers from MARNI featuring beige, virgin wool, pressed crease, logo waistband, elasticated waistband, two side slit pockets and palazzo design.","Women, Clothing, Pants, Wide-Leg Pants",Woman,https://cdn-images.farfetch-contents.com/20/24/87/26/20248726_50188431_54.jpg,Marni,AW23,Virgin Wool,"Brown, 00W75",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/trousers_images/20248726.jpg
18909789,leather-effect straight-leg trousers,"leather-effect straight-leg trousers from DIESEL featuring black, straight leg, mid-rise, front button and zip fastening, classic five pockets and leather effect.","Women, Clothing, Pants, Straight-Leg Pants",Woman,https://cdn-images.farfetch-contents.com/18/90/97/89/18909789_41151637_54.jpg,Diesel,AW23,Polyurethane,"Black, 9XX BLACK",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/trousers_images/18909789.jpg
19186734,high-rise staight-leg trousers,"high-rise staight-leg trousers from ETRO featuring pink, linen-silk blend, high waist, belt loops, front button and zip fastening, two rear welt pockets, box-pleat design and straight leg. Conscious: This item contains at least 50% low-impact materials, which are certified or widely recognised as having a lower environmental impact..","Women, Clothing, Pants, High Waisted Pants, Straight-Leg Pants",Woman,https://cdn-images.farfetch-contents.com/19/18/67/34/19186734_43345271_54.jpg,ETRO,SS23,"Linen/Flax, Silk","Pink, 0670",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/trousers_images/19186734.jpg
20153383,pressed-crease cropped-leg trousers ,"pressed-crease cropped-leg trousers from ACNE STUDIOS featuring black, high waist, pressed crease, belt loops, concealed front button fastening, two side slit pockets, two rear jetted pockets and cropped leg.","Women, Clothing, Pants, Cropped Pants, Slacks",Woman,https://cdn-images.farfetch-contents.com/20/15/33/83/20153383_50420992_54.jpg,Acne Studios,AW23,"Wool, Polyester","Black, 900-BLACK",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/trousers_images/20153383.jpg
20103097,Tansy pleated wide-leg trousers ,"Tansy pleated wide-leg trousers from The Frankie Shop featuring light blue, pleat detailing, high waist, concealed front fastening, two side slash pockets, rear welt pocket and wide leg.","Women, Clothing, Pants, Slacks",Woman,https://cdn-images.farfetch-contents.com/20/10/30/97/20103097_51111050_54.jpg,The Frankie Shop,AW23,Cupro,"Blue, LIGHT BLUE",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/trousers_images/20103097.jpg
20127205,straight-leg drawstring trousers,"straight-leg drawstring trousers from MM6 Maison Margiela featuring midnight blue, cotton, high waist, elasticated drawstring waistband and straight leg.","Women, Clothing, Pants, Straight-Leg Pants",Woman,https://cdn-images.farfetch-contents.com/20/12/72/05/20127205_50338370_54.jpg,MM6 Maison Margiela,AW23,"Cotton, Spandex/Elastane, Polyester, Virgin Wool","Black, 551 - Dark Blue",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/trousers_images/20127205.jpg
19271126,wide-leg cargo pants,"wide-leg cargo pants from OFF-WHITE featuring black, virgin wool, concealed fly and button fastening, two rear jetted pockets, two front pouch pockets, two side cargo pockets, belt loops, wide leg and straight hem.","Women, Clothing, Pants, Straight-Leg Pants",Woman,https://cdn-images.farfetch-contents.com/19/27/11/26/19271126_44403866_54.jpg,Off-White,AW23,Virgin Wool,"Black, BLACK NO COLOR",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/trousers_images/19271126.jpg
19072251,floral-print straight-leg trousers,"floral-print straight-leg trousers from CAMILLA featuring all-over floral print, rhinestone embellishment, gathered detailing, drawstring fastening waist, straight leg, multicolour and silk.","Women, Clothing, Pants, Straight-Leg Pants",Woman,https://cdn-images.farfetch-contents.com/19/07/22/51/19072251_42152050_54.jpg,Camilla,SS23,Silk,"Multicolour, GO STAG",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/trousers_images/19072251.jpg
18036084,straight leg faux-leather trousers,"straight leg faux-leather trousers from MISBHV featuring jet black, high waist, concealed front fastening, two side flap pockets, straight leg, two rear patch pockets and straight leg.","Women, Clothing, Pants, Straight-Leg Pants",Woman,https://cdn-images.farfetch-contents.com/18/03/60/84/18036084_41135053_54.jpg,MISBHV,AW23,"Polyurethane, Viscose",BLACK,/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/trousers_images/18036084.jpg
19871618,wide-leg tapered cargo trouserswide-leg tapered cargo trousers,"wide-leg tapered cargo trouserswide-leg tapered cargo trousers from CYNTHIA ROWLEY featuring dark green, drawstring waist, multiple zip-fastening pockets, multiple cargo pockets and tapered leg.","Women, Clothing, Pants, Tapered Pants, High Waisted Pants",Woman,https://cdn-images.farfetch-contents.com/19/87/16/18/19871618_44748393_54.jpg,Cynthia Rowley,AW23,Nylon,"Green, DRKGR",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/trousers_images/19871618.jpg
19524594,leopard-print leggings,"leopard-print leggings from Maje featuring lightweight jersey, stretch-design, all-over leopard print, mid-rise, elasticated waistband and light pink/black.","Women, Clothing, Pants, Leggings",Woman,https://cdn-images.farfetch-contents.com/19/52/45/94/19524594_44622799_54.jpg,Maje,SS23,"Nylon, Spandex/Elastane","Pink, F036 LIGHT PINK LEOPARD",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/trousers_images/19524594.jpg
19769096,wide-leg cotton trousers,"wide-leg cotton trousers from ALEXANDER WANG featuring black, cotton, belt loops, concealed front fastening, two side inset pockets, two side cargo pockets, two rear flap pockets and wide leg.","Women, Clothing, Pants, Wide-Leg Pants",Woman,https://cdn-images.farfetch-contents.com/19/76/90/96/19769096_44316998_54.jpg,Alexander Wang,SS23,Cotton,"Black, 001     BLACK",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/trousers_images/19769096.jpg
19120131,distressed-detail wide-leg jeans,"distressed-detail wide-leg jeans from MARNI featuring light blue, cotton, distressed finish, patchwork pattern print, high waist, front button and zip fastening, belt loops, classic five pockets and wide leg.","Women, Clothing, Pants, Denim, Wide-Leg Pants, Wide-Leg Jeans",Woman,https://cdn-images.farfetch-contents.com/19/12/01/31/19120131_42573081_54.jpg,Marni,SS23,Cotton,"Blue, BDB20",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/trousers_images/19120131.jpg
20417583,high-waisted pressed-crease trousers,"high-waisted pressed-crease trousers from MARNI featuring black, virgin wool, high waist, pressed crease, belt loops, concealed front fastening, two rear welt pockets and wide leg.","Women, Clothing, Pants, High Waisted Pants",Woman,https://cdn-images.farfetch-contents.com/20/41/75/83/20417583_51028384_54.jpg,Marni,AW23,Virgin Wool,"Black, 00n99",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/trousers_images/20417583.jpg
14770096,Le High skinny leather trousers,"These black FRAME Le High skinny leather trousers feature a high waist, belt loops, button and zip fly, five pockets and a slightly cropped length. Thanks to FRAME, we have the leather pants — now where's our motorcycle?
","Women, Clothing, Pants, Skinny Pants",Woman,https://cdn-images.farfetch-contents.com/14/77/00/96/14770096_36113431_54.jpg,FRAME,AW23,Leather,"Black, WASHED  BLACK",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/trousers_images/14770096.jpg
20470485,button-embellished flared trousers,"button-embellished flared trousers from Balmain featuring black, embossed gold-tone buttons, high-waisted, rear zip fastening and flared.","Women, Clothing, Pants, Flared & Bell-Bottom Pants, High Waisted Pants",Woman,https://cdn-images.farfetch-contents.com/20/47/04/85/20470485_50446531_54.jpg,Balmain,AW23,Viscose,"Black, 0PA NOIR",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/trousers_images/20470485.jpg
20478427,graphic-print wide-leg trousers,"graphic-print wide-leg trousers from Versace featuring polka dot print, butterfly print, sky blue, silk, wide leg and elasticated waistband.","Women, Clothing, Pants, Flared & Bell-Bottom Pants",Woman,https://cdn-images.farfetch-contents.com/20/47/84/27/20478427_50479688_54.jpg,Versace,AW23,"Synthetic->Acetate, Silk, Silk","Blue, 5V010 LIGHT BLUE + BLUE + MULTICOLOR",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/trousers_images/20478427.jpg
19669784,logo-print cotton track pants,"logo-print cotton track pants from MM6 Maison Margiela featuring black, cotton, logo print to the side, elasticated waistband, slip-on style, straight leg and side slits.","Women, Clothing, Pants, Sweatpants",Woman,https://cdn-images.farfetch-contents.com/19/66/97/84/19669784_44011281_54.jpg,MM6 Maison Margiela,SS23,"Cotton, Cotton","Black, 900 BLACK",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/trousers_images/19669784.jpg
16916946,Dorotea Star track pants,"White Dorotea Star track pants from Golden Goose featuring elasticated waistband, pull-on style, wide leg and rear patch pocket.","Women, Clothing, Pants, Sweatpants",Woman,https://cdn-images.farfetch-contents.com/16/91/69/46/16916946_33725146_54.jpg,Golden Goose,AW23,Polyester,"Neutrals, 81347 OFF WHITE",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/trousers_images/16916946.jpg
